"","day","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","function","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb_y","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body_y","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler  ","tweetcount"
3936,"2017-07-21 00:00:00",60,283.61,169.14,119.13,77.31,52.5,72.33,32.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.67,16.67,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,23.67,0.0,10.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,18.33,21.67,4.0,15.0,0.0,0.0,0.0,5.0,15.67,0.0,15.67,0.0,0.0,0.0,3
3937,"2017-07-21 01:00:00",68,218.37,206.0,72.00000000000001,146.29,51.33,99.44,91.2,24.55,8.0,4.0,0.0,0.0,0.0,4.0,16.55,17.85,22.61,12.55,9.09,9.09,4.0,25.85,13.85,4.76,8.55,13.52,4.0,13.64,9.09,4.55,0.0,0.0,0.0,24.55,4.0,0.0,0.0,0.0,22.18,4.55,4.55,0.0,8.55,4.55,0.0,4.0,0.0,4.0,0.0,9.31,0.0,0.0,9.31,0.0,26.4,8.0,9.09,9.31,0.0,0.0,17.31,8.55,4.55,32.36,0.0,18.07,14.29,14.07,0.0,0.0,4.55,0.0,0.0,12.76,0.0,12.76,0.0,0.0,4.0,3
3938,"2017-07-21 02:00:00",175,652.6500000000002,559.73,196.52,467.91,127.0,166.99,258.61,69.81,49.98,20.36,20.0,9.61,0.0,0.0,19.83,60.76000000000001,56.19,41.66,15.28,17.41,6.25,78.87,18.7,9.61,0.0,16.369999999999994,18.7,36.99,27.4,9.58,0.0,9.58,0.0,65.99,4.17,0.0,4.17,0.0,35.77,0.0,0.0,3.33,8.7,11.93,16.16,0.0,0.0,0.0,0.0,20.71,0.0,0.0,15.15,0.0,48.23,34.07,0.0,9.61,4.55,0.0,26.84,46.69,8.52,76.42,4.17,29.15,25.0,6.25,4.55,4.35,5.56,6.25,8.899999999999997,32.260000000000005,0.0,32.260000000000005,0.0,0.0,0.0,8
3939,"2017-07-21 03:00:00",110,569.26,335.08,66.54,153.54,110.0,206.24,110.81,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.85,59.42,17.52,0.0,0.0,4.76,25.85,20.67,0.0,0.0,34.0,18.33,35.0,8.33,26.67,0.0,26.67,0.0,18.33,0.0,0.0,0.0,0.0,39.76,8.33,8.33,0.0,18.33,0.0,4.76,14.76,10.0,4.76,0.0,16.33,4.0,0.0,12.33,0.0,45.0,18.33,0.0,26.66,0.0,0.0,17.09,8.76,0.0,63.42,0.0,49.42,4.0,8.33,4.76,0.0,0.0,0.0,0.0,31.85,0.0,27.09,4.76,0.0,0.0,6
3940,"2017-07-21 04:00:00",62,199.02,225.67,64.04,140.06,48.5,101.41,66.67,22.22,11.11,3.7,0.0,0.0,0.0,7.41,11.11,3.7,18.52,18.52,3.7,7.41,0.0,31.49,9.58,0.0,3.7,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,33.33,5.56,5.56,0.0,0.0,5.88,0.0,0.0,0.0,5.88,0.0,0.0,9.26,0.0,5.56,3.7,0.0,0.0,0.0,0.0,0.0,14.81,11.11,0.0,0.0,3.7,0.0,3.7,20.37,7.41,35.51,7.41,12.97,9.58,3.7,5.56,5.56,3.7,0.0,11.76,22.55,0.0,22.55,5.56,0.0,0.0,3
3941,"2017-07-21 05:00:00",94,447.71,220.46,155.71,175.07000000000005,64.17,152.72,127.45,28.08,20.380000000000006,20.380000000000006,0.0,0.0,0.0,0.0,7.69,21.78,50.81,26.78,0.0,7.69,0.0,44.02,14.09,7.69,0.0,5.0,4.55,9.55,5.0,4.55,0.0,4.55,0.0,12.24,4.55,0.0,0.0,4.55,12.95,5.26,0.0,0.0,7.69,0.0,0.0,7.69,7.69,0.0,0.0,12.69,0.0,5.0,7.69,0.0,14.81,0.0,0.0,9.81,5.0,0.0,14.09,24.930000000000003,0.0,55.87,0.0,21.78,34.09,4.55,12.95,0.0,0.0,0.0,15.26,20.26,0.0,20.26,0.0,0.0,0.0,5
3942,"2017-07-21 06:00:00",21,98.33,50.0,2.82,25.77,21.0,33.33,19.05,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.76,9.52,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,4.76,0.0,9.52,4.76,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,14.29,0.0,4.76,9.52,4.76,4.76,0.0,4.76,0.0,9.52,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,0.0,1
3943,"2017-07-21 07:00:00",37,140.70999999999998,100.0,71.38,26.77,12.5,51.6,66.97999999999999,7.69,7.69,0.0,0.0,7.69,0.0,0.0,0.0,11.86,20.19,15.38,11.86,4.17,7.69,19.55,23.08,0.0,4.17,0.0,0.0,23.08,0.0,23.08,0.0,7.69,0.0,15.38,7.69,0.0,0.0,7.69,15.38,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,7.69,0.0,7.69,11.86,7.69,0.0,20.19,4.17,11.86,4.17,7.69,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,2
3944,"2017-07-21 08:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3945,"2017-07-21 09:00:00",48,194.13,168.14,2.0,26.77,33.5,43.74,57.17,13.79,13.79,0.0,0.0,0.0,13.79,0.0,0.0,6.9,27.77,0.0,0.0,8.71,0.0,13.79,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,5.26,0.0,29.4,0.0,0.0,17.24,0.0,8.71,0.0,5.26,3.45,3.45,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.98,3.45,0.0,10.53,0.0,0.0,3.45,10.34,0.0,8.71,3.45,5.26,0.0,3.45,3.45,0.0,3.45,0.0,0.0,8.71,0.0,8.71,0.0,0.0,0.0,2
3946,"2017-07-21 10:00:00",154,648.3500000000001,429.42,150.20999999999995,362.06,102.66,202.0,150.51,28.52,20.0,4.0,4.0,0.0,12.0,0.0,8.52,24.69,66.53999999999999,4.0,14.42,26.77,0.0,28.33,34.9,21.02,4.17,18.58,8.52,18.77,14.6,4.17,0.0,4.17,0.0,32.52,0.0,4.0,4.0,12.0,33.0,8.17,4.0,6.25,10.23,0.0,4.35,12.17,12.17,0.0,0.0,8.7,0.0,0.0,8.7,0.0,41.02,12.35,16.33,12.33,12.33,0.0,20.52,8.17,6.25,88.42,4.0,37.37000000000001,43.07,12.52,8.35,0.0,4.35,8.17,18.009999999999994,36.98,0.0,26.57,0.0,6.25,0.0,7
3947,"2017-07-21 11:00:00",210,947.74,491.27,591.73,305.43,186.0,260.95000000000005,232.96000000000004,22.23,16.67,16.67,0.0,0.0,0.0,0.0,5.56,26.55,148.95999999999995,13.28,21.95,4.17,4.17,48.92,26.12,21.95,0.0,55.91,4.35,19.85,5.56,14.29,0.0,14.29,0.0,14.49,0.0,4.17,0.0,0.0,13.09,4.17,4.76,0.0,0.0,0.0,4.17,35.28,35.28,0.0,0.0,10.84,0.0,0.0,10.84,0.0,52.29,0.0,26.19,30.87,10.32,0.0,9.52,35.04,0.0,196.59,26.71,111.96,68.85,14.259999999999998,21.85,4.35,0.0,5.56,22.36,44.540000000000006,0.0,34.82,0.0,0.0,4.17,10
3948,"2017-07-21 12:00:00",172,823.62,384.02,385.88,493.23,109.0,255.58000000000004,152.04,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,18.22,86.67,0.0,9.52,32.39,4.76,14.76,23.87,19.52,0.0,69.28999999999999,10.0,34.11,25.02,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.76,0.0,0.0,10.0,10.0,4.76,10.0,23.87,19.52,0.0,4.35,31.96,0.0,0.0,31.96,0.0,119.01000000000002,25.73,40.08,43.2,25.02,0.0,4.76,18.52,0.0,154.05999999999997,0.0,77.15,76.91000000000003,24.11,0.0,0.0,0.0,20.0,0.0,36.98,0.0,36.98,0.0,0.0,0.0,9
3949,"2017-07-21 13:00:00",153,600.49,373.4,173.54000000000005,261.26,134.32999999999998,218.26,209.5,35.28,22.62,0.0,8.33,0.0,10.71,3.57,12.66,50.85,74.22,25.75,9.52,12.88,9.31,39.61,17.09,0.0,0.0,9.09,3.57,25.76,8.12,17.64,0.0,17.64,0.0,27.17,0.0,0.0,7.14,3.57,26.61,4.55,4.0,0.0,0.0,4.55,13.52,8.76,8.76,0.0,0.0,4.55,0.0,0.0,4.55,0.0,35.6,8.33,9.09,22.73,4.55,0.0,7.57,39.61,0.0,72.48,12.76,34.94,24.78,0.0,3.57,3.57,0.0,0.0,4.55,38.08,0.0,38.08,0.0,0.0,0.0,7
3950,"2017-07-21 14:00:00",77,383.68000000000006,254.65,153.26999999999995,290.67,52.0,134.72,74.44,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,15.84,35.56,4.17,0.0,9.73,4.17,9.17,5.56,0.0,0.0,19.17,0.0,26.4,16.4,10.0,0.0,10.0,0.0,20.28,0.0,0.0,11.11,0.0,4.17,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,14.73,0.0,0.0,14.73,0.0,38.33,5.0,10.0,28.33,5.0,0.0,4.17,5.0,0.0,65.56,5.0,30.56,30.0,6.67,0.0,0.0,6.67,0.0,11.67,26.11,0.0,16.4,9.73,0.0,0.0,4
3951,"2017-07-21 15:00:00",166,580.5799999999998,347.2,206.8,156.62,144.5,176.5,239.63,38.41,26.65,23.08,0.0,3.57,0.0,0.0,11.76,19.71,103.53000000000002,38.28,37.31,30.76,18.9,65.66,15.26,13.57,0.0,18.8,7.57,23.25,5.0,18.25,7.69,10.56,0.0,23.68,0.0,0.0,9.0,0.0,44.96,0.0,3.57,3.57,3.57,3.57,30.67,24.28,24.28,0.0,0.0,21.62,0.0,0.0,21.62,0.0,46.65,5.56,4.76,26.87,9.45,0.0,13.57,53.93,4.76,56.3,0.0,47.3,9.0,7.57,13.3,4.0,0.0,0.0,14.73,32.41,0.0,32.41,0.0,0.0,0.0,8
3952,"2017-07-21 16:00:00",67,278.8,194.43,100.95,189.21,49.0,63.21000000000001,94.1,8.719999999999999,8.719999999999999,0.0,0.0,4.17,4.55,0.0,0.0,14.07,44.16,17.64,8.93,9.52,0.0,30.14,23.81,14.29,0.0,8.93,14.07,13.48,8.93,4.55,0.0,4.55,0.0,17.05,0.0,0.0,0.0,4.55,22.4,4.76,0.0,0.0,4.17,8.719999999999999,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,18.02,21.43,4.17,37.02,0.0,27.7,9.31,4.55,4.55,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,3
3953,"2017-07-21 17:00:00",260,990.6400000000003,861.9399999999998,48.45,300.56,149.0,236.92,309.54,48.60000000000001,37.50000000000001,7.41,30.090000000000003,0.0,0.0,0.0,11.11,79.32000000000002,103.01,41.2,37.49000000000001,37.50000000000001,0.0,48.61000000000001,3.7,30.090000000000003,30.090000000000003,19.35,5.0,12.87,4.17,8.7,0.0,5.0,0.0,98.9,3.7,0.0,3.7,0.0,76.27,0.0,63.86,3.7,5.0,0.0,3.7,13.05,13.05,0.0,0.0,3.7,3.7,0.0,3.7,0.0,81.74000000000002,68.86,4.17,5.0,0.0,3.7,7.41,44.90000000000001,0.0,72.94,3.7,30.45,33.790000000000006,30.090000000000003,11.11,0.0,0.0,0.0,4.35,76.91,0.0,76.91,0.0,0.0,0.0,11
3954,"2017-07-21 18:00:00",159,772.38,495.97,248.98,280.39,111.25,270.43,155.32,43.35,25.35,16.0,4.35,5.0,0.0,0.0,18.0,20.84,58.29,4.35,19.49,24.49,0.0,26.7,4.35,4.35,7.14,22.39,11.14,23.85,14.09,9.76,0.0,9.76,0.0,18.7,0.0,0.0,0.0,5.0,28.9,0.0,16.9,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,23.09,0.0,4.0,19.09,0.0,30.6,15.84,9.76,9.76,0.0,0.0,0.0,25.7,0.0,88.25999999999998,19.76,45.15,23.35,4.76,33.44,4.35,8.0,0.0,19.35,63.57,0.0,63.57,0.0,0.0,0.0,9
3955,"2017-07-21 19:00:00",50,186.83,116.17,2.4,26.77,38.0,48.08,36.21,4.17,0.0,0.0,0.0,0.0,0.0,0.0,4.17,7.69,16.02,0.0,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18,4.17,8.02,0.0,8.02,0.0,8.33,0.0,0.0,0.0,0.0,12.5,0.0,4.17,0.0,4.17,0.0,4.17,3.85,3.85,0.0,0.0,7.69,7.69,0.0,0.0,0.0,8.02,4.17,0.0,3.85,0.0,0.0,0.0,0.0,0.0,7.69,0.0,3.85,3.85,0.0,0.0,0.0,0.0,0.0,3.85,20.19,0.0,20.19,0.0,0.0,0.0,2
3956,"2017-07-21 20:00:00",66,221.31,101.56,107.83,143.94,66.0,73.24,130.72,13.78,0.0,0.0,0.0,0.0,0.0,0.0,13.78,28.47,39.19,22.47,14.7,17.21,8.7,45.86,4.17,0.0,4.17,0.0,4.17,12.87,8.52,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,31.17,4.35,0.0,4.35,13.96,8.52,13.04,0.0,0.0,0.0,0.0,9.61,0.0,0.0,9.61,0.0,19.05,0.0,5.26,13.78,5.26,0.0,12.68,23.57,0.0,40.06,9.43,18.13,12.5,0.0,4.17,0.0,0.0,0.0,5.26,4.17,0.0,4.17,0.0,0.0,0.0,3
3957,"2017-07-21 21:00:00",94,431.07,204.92,119.89,225.77,75.0,137.10000000000002,117.62,4.17,0.0,0.0,0.0,0.0,0.0,0.0,4.17,18.380000000000006,46.48,25.45,8.93,5.88,17.259999999999998,35.5,4.17,12.5,0.0,19.17,18.09,28.73,17.85,10.88,0.0,10.88,0.0,9.17,0.0,0.0,4.17,0.0,55.53,9.52,0.0,5.88,5.0,36.84,4.17,5.0,5.0,0.0,0.0,23.14,0.0,0.0,23.14,0.0,28.97,9.76,0.0,19.21,0.0,0.0,4.17,19.57,5.88,71.87,10.05,38.43,14.21,8.93,5.88,0.0,0.0,0.0,0.0,34.760000000000005,0.0,34.760000000000005,0.0,8.33,0.0,5
3958,"2017-07-21 22:00:00",125,475.02,285.19,316.45,105.08,113.0,163.54000000000005,194.61,19.28,14.28,7.14,0.0,0.0,3.57,3.57,5.0,24.64,73.64,23.83,27.61,33.33,12.14,52.42,26.74,13.12,0.0,27.03,0.0,8.12,0.0,8.12,0.0,8.12,0.0,20.26,0.0,0.0,5.0,8.12,32.91,3.57,0.0,0.0,13.62,0.0,19.29,7.14,7.14,0.0,0.0,29.950000000000006,0.0,9.09,20.86,0.0,11.9,0.0,11.9,0.0,0.0,0.0,20.26,19.880000000000006,0.0,114.77,9.55,48.24,47.81,21.07,0.0,0.0,0.0,0.0,20.85,15.43,0.0,15.43,0.0,0.0,0.0,6
3959,"2017-07-21 23:00:00",96,264.92,267.13,220.08,103.08,52.33,46.1,160.88,29.44,16.61,0.0,3.57,8.7,0.0,4.35,12.83,24.59,47.96,25.87,21.4,23.88,5.56,50.97,9.13,5.56,4.35,12.97,15.97,0.0,0.0,0.0,0.0,0.0,0.0,29.31,0.0,0.0,12.7,0.0,38.28,8.05,11.62,4.35,4.35,12.4,9.91,8.05,8.05,0.0,0.0,17.18,0.0,0.0,17.18,0.0,15.19,3.57,0.0,8.05,3.57,0.0,9.26,45.28999999999999,0.0,75.47999999999998,9.26,34.989999999999995,21.95,5.56,3.7,7.92,0.0,0.0,0.0,9.13,0.0,9.13,0.0,0.0,0.0,4
3960,"2017-07-22 00:00:00",63,284.68,192.18,81.42,27.77,63.0,62.96,25.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,14.81,0.0,0.0,3.7,0.0,11.11,11.12,0.0,0.0,3.7,0.0,22.22,0.0,11.12,0.0,11.12,0.0,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,3.7,0.0,22.22,0.0,0.0,22.22,0.0,0.0,7.41,3.7,0.0,37.05,11.11,7.41,18.53,0.0,0.0,0.0,0.0,0.0,14.82,25.92,0.0,25.92,0.0,0.0,0.0,3
3961,"2017-07-22 01:00:00",62,262.14,161.55999999999997,43.21,145.15,34.25,87.99,90.75,4.76,4.76,0.0,0.0,0.0,0.0,4.76,0.0,9.11,39.27,18.6,10.32,4.35,4.35,28.91,4.76,4.76,0.0,4.76,8.7,13.87,9.11,4.76,0.0,0.0,4.76,14.29,4.76,0.0,0.0,0.0,36.03,0.0,9.11,4.35,4.35,13.87,4.35,0.0,0.0,0.0,0.0,14.67,0.0,0.0,14.67,0.0,29.37,4.76,9.52,15.079999999999998,0.0,4.76,0.0,24.15,0.0,34.51,5.56,9.91,14.29,11.11,4.76,4.76,0.0,0.0,0.0,9.91,0.0,9.91,0.0,0.0,0.0,3
3962,"2017-07-22 02:00:00",102,439.99,285.69,42.37000000000001,269.19,90.0,188.24,69.31,8.7,8.7,0.0,0.0,0.0,8.7,0.0,0.0,8.52,34.71,13.04,0.0,8.7,4.35,17.21,15.05,4.17,0.0,23.33,4.17,9.91,9.91,0.0,0.0,0.0,0.0,22.95,4.35,0.0,18.6,0.0,22.73,0.0,0.0,4.17,5.88,4.17,8.52,0.0,0.0,0.0,0.0,9.91,0.0,0.0,5.56,0.0,8.7,4.35,0.0,4.35,0.0,0.0,0.0,12.87,4.35,41.9,0.0,22.68,14.21,0.0,20.0,0.0,0.0,0.0,11.76,24.96,0.0,24.96,0.0,0.0,0.0,5
3963,"2017-07-22 03:00:00",64,207.24,207.32,9.58,150.54,40.5,57.96,128.86,35.34999999999999,7.69,3.85,0.0,0.0,3.85,0.0,27.66,13.57,37.59,19.25,14.489999999999998,12.45,0.0,47.09,3.85,3.85,17.21,0.0,0.0,28.97,18.33,10.64,0.0,4.76,0.0,31.5,0.0,4.76,0.0,8.61,26.05,0.0,0.0,10.64,4.76,5.88,4.76,20.14,11.54,8.61,0.0,9.52,4.76,0.0,4.76,0.0,18.33,0.0,4.76,0.0,13.57,0.0,7.69,29.67,7.69,26.94,0.0,19.25,7.69,10.64,5.88,0.0,11.76,0.0,0.0,17.21,4.76,8.61,3.85,0.0,0.0,3
3964,"2017-07-22 04:00:00",63,285.01,163.72000000000003,77.46000000000002,117.91,31.0,75.07,86.43,23.37,23.37,15.37,0.0,4.0,4.0,0.0,0.0,8.7,46.37,23.37,0.0,0.0,0.0,40.06,4.35,0.0,0.0,0.0,0.0,8.35,4.0,4.35,0.0,0.0,0.0,16.7,0.0,0.0,0.0,4.0,8.0,0.0,4.0,0.0,4.0,0.0,0.0,8.35,8.35,0.0,0.0,4.35,0.0,0.0,4.35,0.0,12.7,0.0,0.0,8.35,0.0,4.35,12.35,19.37,4.0,38.03,4.0,34.03,0.0,0.0,0.0,0.0,0.0,0.0,6.67,15.02,0.0,15.02,0.0,0.0,0.0,3
3965,"2017-07-22 05:00:00",72,349.97,219.14,32.21,78.31,62.0,174.08,32.65,10.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,17.65,5.0,0.0,0.0,0.0,5.0,5.88,0.0,5.0,18.18,0.0,5.0,0.0,5.0,0.0,5.0,0.0,10.88,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,15.43,9.55,0.0,5.88,0.0,10.88,5.88,0.0,5.0,0.0,0.0,0.0,5.0,0.0,24.45,5.88,13.57,5.0,5.0,0.0,7.69,0.0,0.0,4.55,33.12,5.0,28.12,0.0,0.0,0.0,4
3966,"2017-07-22 06:00:00",66,377.52,200.0,4.9700000000000015,169.71,66.0,213.7,37.5,4.17,0.0,0.0,0.0,0.0,0.0,0.0,4.17,12.5,12.5,0.0,4.17,4.17,0.0,4.17,4.17,4.17,0.0,0.0,0.0,4.17,4.17,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,4.17,4.17,0.0,4.17,0.0,12.5,4.17,0.0,4.17,0.0,8.33,4.17,0.0,4.17,0.0,0.0,4.17,0.0,0.0,25.59,0.0,25.59,0.0,0.0,0.0,21.42,0.0,0.0,0.0,21.42,0.0,21.42,0.0,0.0,0.0,4
3967,"2017-07-22 07:00:00",62,271.61,117.66,51.74,77.31,62.0,110.13,37.5,8.34,4.17,4.17,0.0,0.0,0.0,0.0,4.17,12.5,8.34,4.17,4.17,0.0,4.17,12.5,4.17,4.17,0.0,12.5,4.17,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,4.17,4.17,4.17,0.0,0.0,12.5,0.0,4.17,4.17,4.17,4.17,0.0,0.0,0.0,4.17,0.0,8.34,8.34,0.0,27.980000000000004,4.17,7.14,8.33,8.34,8.33,7.14,0.0,0.0,0.0,19.64,0.0,19.64,0.0,0.0,0.0,3
3968,"2017-07-22 08:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3969,"2017-07-22 09:00:00",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3970,"2017-07-22 10:00:00",26,99.0,77.92,5.76,25.77,8.67,11.54,46.15,3.85,0.0,0.0,0.0,0.0,0.0,0.0,3.85,15.38,15.38,3.85,3.85,3.85,0.0,11.54,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,3.85,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,3.85,3.85,0.0,7.69,7.69,0.0,0.0,0.0,3.85,3.85,0.0,0.0,0.0,0.0,0.0,11.54,0.0,11.54,3.85,7.69,3.85,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85,0.0,0.0,0.0,1
3971,"2017-07-22 11:00:00",23,98.12,90.38,2.02,25.77,23.0,21.74,34.78,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,8.7,17.39,4.35,8.7,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,0.0,4.35,0.0,4.35,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,8.7,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,1
3972,"2017-07-22 12:00:00",50,187.48,102.35,16.119999999999994,100.0,18.25,53.3,59.42,22.87,18.52,11.11,0.0,0.0,7.41,0.0,4.35,4.35,32.2,0.0,0.0,0.0,0.0,19.16,0.0,0.0,4.35,0.0,0.0,19.16,14.81,4.35,4.35,0.0,0.0,11.76,4.35,0.0,0.0,11.76,3.7,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,4.35,0.0,16.11,0.0,7.41,12.4,7.41,0.0,11.76,3.7,0.0,15.46,3.7,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,8.05,0.0,0.0,0.0,2
3973,"2017-07-22 13:00:00",25,72.8,50.0,1.59,99.0,8.33,24.0,40.0,12.0,12.0,8.0,0.0,0.0,4.0,0.0,0.0,4.0,12.0,4.0,8.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1
3974,"2017-07-22 14:00:00",41,113.41,61.52,2.0,51.54,14.25,51.25,48.5,8.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,14.25,8.0,18.25,4.0,8.0,12.0,4.0,0.0,0.0,6.25,0.0,8.0,4.0,4.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,10.25,4.0,6.25,0.0,0.0,0.0,4.0,0.0,6.25,6.25,18.25,4.0,10.25,4.0,0.0,0.0,2
