"day","tweetcount","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","function","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb_y","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body_y","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler "
"2017-04-13 00:00:00",134,2759,12341.280000000015,8692.460000000001,3361.3100000000004,4194.58,1796.4300000000003,3433.790000000001,3291.5000000000005,506.7099999999999,309.72999999999985,92.53,132.57999999999993,36.05,35.64,12.94,196.97999999999993,648.9799999999999,1458.6799999999992,396.79999999999995,215.89999999999995,229.60999999999987,71.52000000000001,698.8900000000001,167.92999999999998,144.30999999999995,134.13999999999996,249.54999999999995,96.47,319.0899999999999,148.31999999999996,170.77999999999994,4.35,143.36,9.55,726.7399999999999,11.489999999999998,13.809999999999999,25.39,69.01,468.6399999999999,69.56,185.64999999999995,35.6,57.48,37.89,107.97999999999999,101.83999999999999,58.31,31.08,8.61,444.4199999999999,26.72,118.85999999999999,277.8099999999999,4.35,677.18,318.0899999999999,90.97,261.17999999999995,44.06,17.64,151.06,538.8399999999998,63.51999999999999,1569.5799999999997,167.56999999999996,859.1600000000001,483.06999999999977,367.84000000000003,133.11999999999998,25.5,105.66,50.03,203.17,867.5499999999998,9.43,848.5199999999998,4.35,0.0,0.0
"2017-04-14 00:00:00",156,3339,14534.300000000012,9072.410000000002,4308.46,6541.860000000015,2098.1800000000003,3753.299999999999,3380.5699999999997,381.91999999999996,274.3399999999998,85.80000000000001,105.33,31.43,43.94,7.85,107.57,685.8100000000005,1443.8800000000006,332.93999999999994,367.26999999999987,295.9100000000001,54.77,888.9000000000004,167.32999999999998,126.21000000000004,84.41000000000001,394.1099999999999,66.49999999999999,440.97,285.29,152.14,20.19,73.68,47.84,622.0400000000001,8.2,12.57,52.6,46.010000000000005,553.0100000000001,71.71,138.53,33.099999999999994,141.32,55.300000000000004,164.35,174.21999999999994,98.64,59.87,11.86,410.58,42.1,41.03,302.39000000000004,15.37,828.5600000000005,264.7399999999999,116.58,419.08000000000004,66.47,15.71,165.70999999999995,559.9,77.24,2002.9200000000014,169.13999999999996,863.6899999999998,695.4900000000007,292.46999999999986,205.19999999999993,13.33,36.7,0.0,279.87000000000006,995.86,11.14,981.43,18.28,0.0,0.0
"2017-04-15 00:00:00",88,1769,7758.8600000000015,5014.939999999999,2532.4499999999994,2877.579999999999,1259.13,2317.389999999999,1996.8200000000004,325.69999999999993,183.56999999999994,68.40000000000002,24.330000000000002,46.379999999999995,33.019999999999996,11.45,142.13,304.10999999999996,897.6000000000003,247.26999999999998,120.39999999999999,194.10999999999999,38.83,531.9699999999998,99.62,30.57,30.64,236.17999999999998,25.47,247.69000000000003,131.32999999999998,116.38,0.0,66.03999999999999,21.19,352.1699999999999,0.0,11.11,43.32,38.69,283.52,46.1,18.479999999999997,63.65,99.44000000000001,0.0,107.83000000000001,113.48,62.669999999999995,23.630000000000003,27.18,298.9599999999999,14.91,13.09,257.71,7.69,408.25000000000006,130.46,65.78999999999999,221.23999999999998,36.71,19.6,94.88,391.67,43.43,1158.5799999999997,107.41,592.3299999999998,312.07000000000016,195.75999999999993,137.38,7.14,65.99000000000001,11.45,144.07,484.75,0.0,473.64000000000004,0.0,0.0,0.0
"2017-04-16 00:00:00",142,2841,12899.010000000007,8353.100000000006,3064.63,5042.590000000012,2310.26,4268.289999999999,2856.0800000000013,426.06,307.13000000000005,107.1,54.35,44.120000000000005,42.88,58.68,118.92999999999999,403.99000000000024,1499.240000000001,283.07000000000005,140.35,194.64999999999998,78.24,875.3099999999993,268.04999999999995,153.57999999999996,39.49,499.4700000000002,61.650000000000006,466.96,235.0,231.98000000000002,10.84,113.64999999999999,39.88,616.6099999999994,7.85,30.08,50.46,29.36,478.6,126.10999999999999,125.85,47.910000000000004,83.07,39.25,100.44999999999999,200.69999999999996,89.20000000000002,49.79,61.73,605.7299999999994,24.919999999999998,110.57000000000001,427.85000000000025,31.259999999999998,781.6099999999993,334.2700000000002,177.55000000000007,307.00999999999993,71.18,30.58,177.34000000000003,542.68,71.53999999999999,1543.8199999999995,251.7900000000001,789.9999999999999,447.4599999999999,385.86999999999995,374.1599999999996,30.6,112.22999999999999,95.76999999999997,313.57,791.8299999999992,13.27,756.6999999999995,5.26,16.92,0.0
"2017-04-17 00:00:00",190,3802,17858.16,12279.360000000002,2781.91,6083.850000000016,3054.01,6046.839999999998,3806.0400000000004,340.13999999999993,223.83999999999997,64.33,70.34,43.44,20.73,25.03,116.28,648.6799999999996,2171.23,469.4400000000002,125.78999999999999,128.64999999999998,55.510000000000005,1032.04,138.20999999999998,51.88000000000001,48.300000000000004,586.4799999999997,98.09,446.71000000000004,191.73000000000002,211.23999999999998,20.259999999999998,93.69,66.69,944.8299999999999,14.780000000000001,67.09,24.08,39.809999999999995,449.81999999999994,91.85999999999999,142.29,39.36,105.36,21.86,70.72999999999999,119.67,59.9,45.37,10.05,796.2099999999996,22.369999999999997,110.37,648.1099999999998,5.26,1004.3500000000001,501.97999999999996,313.43999999999994,379.26,58.349999999999994,42.19,196.60999999999996,709.3599999999999,93.60000000000001,1831.8800000000006,307.21,905.8099999999996,462.37000000000006,414.74,618.5999999999999,34.9,48.57,225.21999999999994,360.98,1086.9299999999998,20.259999999999998,1055.7800000000002,26.09,0.0,0.0
"2017-04-18 00:00:00",250,5099,23136.9,17210.82,3183.610000000001,8209.370000000048,3082.17,6199.629999999998,5383.189999999998,939.4800000000001,464.19000000000034,90.82000000000001,180.52999999999986,104.19,67.44,21.22,475.32,1087.240000000001,2253.719999999999,690.7100000000006,265.0099999999999,347.64000000000004,91.86999999999999,1799.6299999999978,299.29999999999995,216.28999999999988,175.30999999999992,340.04999999999995,108.46999999999998,525.57,269.57,241.64999999999998,4.55,148.97999999999996,17.5,1577.3499999999974,9.0,47.61000000000001,23.56,99.92999999999999,935.7100000000011,274.35999999999996,337.8399999999998,87.04999999999998,125.18,36.71,123.4,99.10999999999999,60.32000000000001,34.24,4.55,698.4099999999999,41.2,96.97,518.88,5.88,1143.8800000000015,441.72999999999973,121.81,529.82,97.15999999999997,33.95,299.78,1435.85,234.47999999999993,2204.8499999999976,228.82999999999996,1273.349999999999,599.2800000000005,968.6699999999997,67.24999999999999,22.589999999999996,439.34999999999997,42.68,240.8799999999999,1563.9099999999996,33.24,1501.2999999999997,21.619999999999997,20.85,0.0
"2017-04-19 00:00:00",257,5323,23565.640000000007,15297.759999999998,4896.599999999999,7464.180000000035,4060.2800000000007,6485.839999999997,5691.490000000007,1006.5099999999999,589.94,104.82,55.63,65.63,26.78,337.07999999999987,416.60000000000014,568.0899999999997,3197.7300000000014,569.0700000000002,274.0199999999999,239.50999999999985,127.73999999999998,1396.509999999999,358.9499999999999,176.53,186.90999999999988,449.96999999999997,87.29000000000002,414.8499999999999,172.95000000000002,241.90999999999997,9.0,132.87,25.93,972.3299999999997,25.89,14.87,33.66,49.19,590.6299999999997,145.66,166.73,89.64999999999999,97.33000000000001,37.86000000000001,134.82999999999998,179.7699999999999,116.71999999999998,48.14000000000001,8.25,1029.9499999999994,44.550000000000004,124.83000000000003,790.3699999999997,77.82999999999998,1486.13,158.48,110.64000000000003,800.7499999999998,141.82,361.65999999999985,255.59999999999988,1018.4599999999995,109.66,3084.1100000000015,212.05999999999992,1804.6600000000008,1034.6699999999998,792.0299999999996,176.44,4.76,564.1899999999998,8.17,311.31999999999994,1590.5200000000002,12.030000000000001,1522.8300000000006,14.19,34.96,5.88
"2017-04-20 00:00:00",150,3225,13416.57000000001,9403.980000000005,2838.289999999999,4357.1900000000005,2131.71,3670.5599999999986,3223.1600000000008,628.5500000000002,340.62000000000006,61.150000000000006,83.13,47.2,120.25,28.89,287.94,470.6300000000001,1470.9799999999989,437.87999999999994,165.23999999999995,150.18999999999997,81.08999999999999,877.8499999999997,265.50999999999993,170.99999999999994,129.37,399.3699999999999,62.77,495.58000000000004,158.32999999999998,337.2699999999998,15.75,176.27999999999997,112.41000000000001,717.52,18.15,27.83,61.620000000000005,111.57000000000001,451.14999999999986,113.50000000000001,133.85000000000002,60.870000000000005,43.18,49.27,80.83,155.66,99.13000000000001,51.55,5.0,339.0399999999999,9.55,53.330000000000005,246.93999999999988,18.9,746.7500000000001,204.89999999999995,66.2,409.19,67.18,68.71,232.2899999999999,583.8299999999999,57.42,1764.21,147.4,923.4099999999996,611.2300000000004,317.4499999999999,126.04999999999998,40.64,122.07999999999998,17.759999999999998,181.30000000000004,845.4300000000003,15.64,809.0900000000003,28.189999999999998,4.0,0.0
"2017-04-21 00:00:00",137,2844,11723.910000000007,8685.550000000003,2881.659999999999,4344.980000000001,1955.17,3862.2300000000014,3136.7600000000007,606.5499999999998,426.0599999999999,102.36,100.11000000000001,98.23999999999998,89.94000000000001,35.42,180.46999999999997,462.5499999999999,1228.0899999999997,478.93999999999994,287.38999999999993,278.53,77.38999999999999,874.0699999999999,174.66999999999996,130.6,119.94999999999997,307.43,124.71000000000002,359.3200000000001,168.88999999999996,190.43000000000004,14.16,91.57999999999998,21.479999999999997,719.79,32.18,16.28,69.79,81.92999999999999,518.9599999999999,105.21,164.10999999999996,45.91,85.26,75.08,79.24,127.18999999999998,101.91,20.93,4.35,348.0299999999999,13.28,63.03,256.06999999999994,20.46,681.9799999999997,217.42999999999998,99.75,332.4499999999999,79.88,31.54,173.18999999999994,639.62,95.19,1590.8999999999992,219.73,795.0399999999997,482.94999999999993,337.3999999999999,134.92,16.990000000000002,68.57000000000001,12.68,159.85999999999999,760.0999999999997,33.699999999999996,709.2599999999996,29.279999999999998,0.0,0.0
"2017-04-22 00:00:00",143,2686,12781.330000000004,8187.600000000003,4662.080000000001,5248.110000000009,1950.6699999999996,4232.579999999999,3027.8900000000017,514.1599999999999,316.45,82.69,57.6,60.89999999999999,81.87,33.4,197.76999999999995,454.10999999999996,1454.8099999999997,363.81999999999994,172.32999999999993,198.17999999999992,63.029999999999994,823.0899999999998,300.1199999999999,94.00000000000001,78.8,282.7099999999999,98.72999999999999,352.54,212.77999999999992,139.79,4.35,109.67999999999998,8.02,466.3499999999998,28.56,24.28,59.34,72.64000000000001,388.4799999999999,67.19,125.71,44.17999999999999,72.22,39.230000000000004,83.5,120.47,62.31000000000001,26.590000000000003,31.58,465.7799999999999,12.690000000000001,58.6,377.2599999999999,17.259999999999998,652.6899999999999,154.40999999999997,56.79,383.88,78.18,11.67,167.07999999999993,676.7399999999996,127.16000000000001,2107.2400000000002,180.42,1029.84,430.90999999999985,612.76,141.29999999999998,13.4,40.26,37.2,197.79999999999995,787.6699999999995,17.8,732.2199999999996,34.31,4.76,0.0
"2017-04-23 00:00:00",69,1320,6314.300000000003,4231.040000000001,1701.4399999999998,2446.0499999999997,927.92,1962.8499999999995,1401.38,259.84000000000003,155.9,53.120000000000005,18.75,64.61,14.66,4.76,103.99,187.22999999999993,721.1399999999999,132.61,79.02,70.82,13.049999999999999,377.2900000000001,108.98,42.22,29.08,216.64999999999992,39.59,246.29999999999993,119.66000000000001,126.62999999999997,8.35,88.89,16.68,271.17999999999995,8.899999999999999,4.35,28.389999999999997,19.459999999999997,209.84999999999997,25.28,52.089999999999996,59.8,24.18,41.480000000000004,30.74,83.89000000000001,27.120000000000005,51.22,5.56,188.67999999999998,26.59,0.0,167.09,0.0,373.24000000000007,76.77,62.980000000000004,216.63,41.18,19.39,70.3,301.36,20.689999999999998,854.6299999999998,90.50999999999999,451.43,202.07000000000002,260.3399999999999,53.86,10.23,41.150000000000006,14.279999999999998,107.64000000000001,409.19,0.0,396.14,13.069999999999999,5.88,0.0
"2017-04-24 00:00:00",272,5557,24140.020000000015,17226.4,3888.3699999999953,13263.580000000034,4120.25,8676.159999999998,5956.79,881.4899999999999,445.9200000000001,125.89,95.89,97.58000000000001,65.51999999999998,61.05,435.60999999999996,742.8700000000003,2564.1499999999987,1154.9599999999982,268.80999999999995,496.8900000000002,110.89,2389.1099999999983,781.0599999999988,563.4599999999998,95.17999999999998,332.46,171.02999999999997,1444.4399999999987,1044.9799999999993,399.6000000000001,24.96,238.38999999999996,30.37,1428.7999999999988,37.36000000000001,28.860000000000003,31.04,94.78999999999999,736.41,95.87,145.17,117.03999999999999,159.15999999999997,114.08999999999999,195.09999999999994,495.27000000000004,164.58999999999997,302.78999999999996,18.799999999999997,980.7499999999977,12.02,31.119999999999997,883.839999999998,30.29,1734.1399999999983,574.4899999999997,562.5699999999999,531.3,521.5200000000001,71.58,729.8199999999994,1560.2699999999975,109.39,3004.8899999999976,729.0499999999992,1301.3999999999996,853.3999999999992,298.96999999999986,175.51999999999995,49.690000000000005,93.21,9.73,188.9699999999999,1478.9199999999971,23.22,1420.039999999997,32.81,20.6,0.0
"2017-04-25 00:00:00",868,17136,62074.770000000026,32053.510000000326,9067.520000000011,16289.070000000074,13987.69,27344.06999999999,25819.3200000002,5487.780000000037,1645.669999999999,505.5200000000001,195.42999999999986,480.21,346.09000000000003,118.53999999999999,3842.220000000022,4504.070000000027,4758.290000000004,4808.670000000031,3420.1700000000224,965.8199999999998,2863.600000000016,6740.47000000004,5917.460000000007,2979.5600000000163,388.62000000000023,660.8499999999998,482.31000000000006,3928.6200000000244,818.0799999999998,3105.670000000018,61.82000000000001,368.81,78.08,2548.760000000001,94.59999999999998,101.13999999999997,31.04,463.0900000000002,5007.830000000037,400.90000000000015,628.6899999999994,342.1600000000001,379.0099999999999,440.1499999999999,3058.4000000000174,473.19,277.15,144.51999999999998,42.64,1135.6599999999994,94.82000000000001,140.42000000000002,827.81,35.440000000000005,9968.400000000007,698.2999999999996,550.6200000000001,6270.580000000005,332.59000000000003,2560.0400000000104,3442.790000000019,2619.8999999999996,235.51000000000002,4482.440000000007,822.0099999999992,2531.6599999999994,1060.18,3577.3000000000216,480.1800000000001,89.13,132.94,27.689999999999998,331.03999999999985,5680.2800000000325,113.58,5477.810000000031,59.730000000000004,32.44,12.69
"2017-04-26 00:00:00",284,5799,23811.57000000002,15773.299999999987,4211.770000000002,10032.12000000004,4161.580000000001,7865.31999999999,7052.009999999998,1350.339999999998,667.3000000000005,155.32999999999998,72.03,279.4899999999999,102.09999999999998,58.410000000000004,683.0099999999994,1205.5500000000006,2383.050000000001,1098.3400000000001,675.07,405.4200000000003,352.15999999999997,2168.45,1108.6799999999992,553.5500000000001,137.01999999999992,399.4199999999999,175.55999999999992,1130.2999999999995,542.0400000000001,588.2899999999996,18.939999999999998,196.85999999999996,105.96,1236.5500000000002,33.49,48.900000000000006,45.529999999999994,157.01999999999995,1221.36,174.30999999999995,254.32999999999993,106.94999999999999,131.63,176.91999999999996,443.25,465.0600000000003,285.46999999999986,172.4499999999999,7.14,743.79,42.07,56.17000000000001,588.7400000000004,28.439999999999998,2082.4499999999985,326.84999999999974,229.93999999999994,1195.8899999999992,249.61999999999983,277.16999999999996,434.1799999999999,1512.1199999999992,135.25999999999996,2409.6699999999983,446.52,1281.3399999999986,604.2300000000002,779.0299999999997,286.0899999999999,97.68,173.75999999999996,152.42999999999995,196.93,1773.7199999999987,73.48,1667.1399999999985,30.689999999999998,3.85,0.0
"2017-04-27 00:00:00",294,6207,26841.470000000038,20470.409999999967,4195.000000000004,8429.080000000047,3487.360000000003,6365.769999999991,6443.639999999991,1205.3500000000004,910.290000000001,169.58999999999995,118.68999999999996,528.4100000000008,80.14999999999999,13.479999999999999,295.02,1716.2700000000038,2063.9799999999973,1056.1900000000005,352.97,214.36999999999992,119.27,2470.9199999999983,740.95,396.06999999999977,119.27999999999999,452.8199999999998,93.05000000000001,714.5,264.30999999999995,450.2099999999997,10.11,138.11,166.77999999999997,1748.5900000000008,46.60000000000001,12.02,35.25,160.2,618.5199999999999,114.40999999999998,195.97,62.27000000000001,107.22,69.3,136.99,657.4600000000006,141.04,460.1900000000007,56.27,894.8800000000011,52.50000000000001,42.6,778.330000000001,8.17,1795.0699999999983,408.96999999999997,140.15999999999997,662.3199999999997,536.3400000000007,149.89000000000001,211.45,2081.9099999999985,83.6,2568.799999999997,250.43999999999994,1644.0999999999979,568.1799999999998,462.66000000000037,189.17999999999992,179.41999999999993,224.78999999999982,455.8700000000007,176.47999999999993,1689.6499999999996,46.36000000000001,1618.2599999999995,27.619999999999997,3.12,0.0
"2017-04-28 00:00:00",199,3809,17874.70000000002,12349.459999999997,3993.7000000000035,6866.380000000024,2532.24,5062.679999999998,3993.8699999999994,692.27,427.8300000000001,124.44999999999997,84.26000000000002,116.71,63.52,38.89,264.46999999999997,814.5799999999998,1463.4500000000007,601.9399999999999,331.47,199.41999999999987,148.83999999999997,1329.2300000000025,562.1700000000003,275.8599999999998,132.48999999999992,364.94999999999976,154.91999999999993,976.2199999999995,457.96999999999986,518.2699999999998,9.0,129.79000000000002,309.9299999999998,985.7399999999996,58.66,45.669999999999995,79.44000000000001,112.00999999999999,564.8399999999998,65.6,213.87999999999994,53.13000000000001,81.0,70.30999999999999,101.24000000000001,401.4099999999999,96.59000000000002,136.26999999999998,176.68999999999997,421.6000000000001,12.55,54.480000000000004,338.69999999999993,23.299999999999997,1293.3100000000002,410.09999999999985,93.21000000000001,658.1199999999997,110.91999999999999,52.70000000000001,170.16,1118.6000000000008,78.82,2183.310000000001,161.97999999999996,1323.4699999999993,557.6500000000001,499.1400000000001,217.52999999999994,173.8499999999999,254.21999999999977,93.86999999999998,122.63000000000001,1313.810000000002,23.15,1251.2500000000011,18.35,13.64,0.0
"2017-04-29 00:00:00",154,2988,14103.160000000005,9742.530000000002,2759.260000000002,5775.150000000011,1983.1599999999999,4414.580000000001,3056.02,443.8899999999999,283.6199999999999,105.99999999999999,51.27,73.88000000000001,38.970000000000006,13.509999999999998,155.73999999999998,421.3600000000001,1609.33,285.54999999999995,181.19999999999996,182.30999999999995,83.30999999999999,703.3999999999996,245.54,34.400000000000006,49.839999999999996,239.95999999999987,104.13,343.75999999999993,196.9599999999999,142.23999999999998,0.0,84.93,10.11,801.0499999999995,21.29,18.91,17.85,64.26,372.77,59.86000000000001,50.71,52.79,109.81,70.02,106.59,141.26999999999998,66.94,39.79,34.540000000000006,362.3799999999999,8.93,60.760000000000005,238.47999999999985,35.8,914.6799999999996,185.01000000000002,363.4899999999999,297.70000000000005,99.89,37.88,130.7,515.9899999999999,68.89,1620.5600000000009,425.51000000000005,686.3199999999998,327.21,744.17,99.35000000000001,22.36,29.610000000000003,37.11000000000001,159.67999999999998,973.0799999999995,19.04,905.5699999999995,48.7,4.17,0.0
"2017-04-30 00:00:00",138,2667,12417.190000000004,7494.890000000003,2759.64,5410.500000000003,1897.4899999999998,4038.979999999999,2520.2200000000003,470.78999999999996,282.94,140.29000000000002,45.33,55.379999999999995,23.550000000000004,18.419999999999998,183.69999999999996,379.75,1117.6099999999997,272.73,127.88,169.99999999999997,123.69,705.27,270.53,51.86,33.46,333.29999999999995,92.14,391.22999999999996,256.76,122.23,4.76,59.580000000000005,24.48,529.2699999999999,31.6,26.740000000000002,32.35,55.080000000000005,460.7,90.58,58.64000000000001,83.57000000000001,121.78000000000002,57.75000000000001,144.20999999999998,193.47,116.30000000000001,64.85000000000001,12.33,331.65999999999997,24.75,50.77,243.44999999999985,4.17,612.6899999999999,139.51000000000002,138.08,259.11999999999995,102.83,18.83,216.68999999999988,530.76,91.71000000000001,1214.6499999999992,180.37999999999994,609.5899999999999,319.0699999999999,310.15,186.86999999999998,23.07,46.6,22.62,102.48999999999998,907.3399999999995,15.11,864.3399999999996,31.5,9.11,0.0
"2017-05-01 00:00:00",101,2015,8286.970000000001,6052.36,2108.75,3502.909999999999,1485.6599999999999,2678.33,2366.31,511.76,275.63,83.44,47.480000000000004,77.64,20.94,46.14,236.14999999999995,316.4,810.66,429.13999999999993,228.43999999999997,180.46999999999997,72.80000000000001,839.3900000000001,285.64999999999986,71.95,89.73,154.38,93.48,417.61,220.75999999999996,196.88999999999993,4.35,115.61000000000001,15.38,486.47,17.36,15.739999999999998,41.440000000000005,27.72,511.5199999999999,133.05,106.67999999999999,43.58,110.66000000000001,61.86,98.50000000000001,248.97000000000003,167.67,41.839999999999996,39.46999999999999,210.86999999999992,20.86,17.96,166.76999999999992,5.26,517.4599999999998,120.16999999999999,96.67,208.04999999999995,58.92,77.97,123.66,551.4699999999999,96.65999999999998,968.8799999999998,112.29,454.58000000000004,296.90999999999997,169.6,59.42,23.36,44.309999999999995,26.289999999999996,78.59000000000002,611.5300000000001,25.74,547.6600000000001,35.64,11.43,0.0
"2017-05-02 00:00:00",142,2816,12603.120000000006,9194.769999999999,2704.3499999999985,4255.9000000000015,2078.8399999999997,3743.609999999998,2805.32,399.2900000000001,282.5999999999999,85.51,53.56000000000001,55.59,87.92999999999998,0.0,116.69,423.9599999999999,1187.08,471.08,207.70999999999995,215.28,60.870000000000005,897.5100000000001,369.09999999999985,183.29999999999998,54.93000000000001,390.1700000000001,108.37,524.4000000000001,207.98,316.4399999999999,9.26,178.90999999999997,17.83,853.83,5.0,8.93,25.209999999999997,128.64999999999998,460.80000000000007,51.019999999999996,67.73,130.68,136.2,17.939999999999998,116.84999999999997,275.2099999999998,209.3599999999999,46.4,37.089999999999996,439.0400000000001,66.33000000000001,38.2,267.9999999999999,57.21,747.5700000000002,188.90999999999997,124.22000000000001,396.26999999999987,112.97,100.16000000000001,213.14999999999998,530.1800000000001,51.5,1488.6900000000005,258.1399999999999,720.4000000000002,440.15000000000015,303.1099999999999,173.95999999999998,89.56,174.26999999999998,13.34,132.70999999999998,844.2899999999998,8.61,755.6400000000002,81.83,12.14,0.0
"2017-05-03 00:00:00",173,3501,15806.730000000016,10820.28000000001,2508.4,4333.379999999998,2311.07,4647.599999999993,3599.9,504.9600000000006,311.3699999999999,42.19,164.5399999999999,42.040000000000006,52.059999999999995,10.53,193.60999999999999,743.9899999999992,1449.540000000001,522.0300000000003,252.28999999999985,297.17999999999984,103.6,852.1800000000002,271.92,221.12999999999988,151.74999999999997,551.1999999999999,68.13,501.15000000000003,141.51,359.68000000000006,30.63,268.84,5.56,862.81,21.67,0.0,34.63,63.49000000000001,709.2599999999998,40.46,260.6599999999999,27.16,186.21,59.110000000000014,163.68999999999997,161.68999999999997,72.14,74.91000000000001,11.309999999999999,338.15,3.85,93.06,223.07000000000002,11.93,1283.17,415.6999999999997,60.489999999999995,731.9299999999995,50.91,92.25999999999999,153.94000000000003,508.9200000000005,102.24000000000001,1697.879999999997,193.81,868.8299999999997,523.8000000000005,504.71000000000055,146.20999999999998,5.0,86.93999999999998,40.74999999999999,303.61,1149.0,4.55,1125.62,14.0,5.0,0.0
"2017-05-04 00:00:00",84,1732,7457.14,5037.450000000001,2250.7400000000007,2544.3099999999995,1168.33,2118.91,1959.9799999999993,313.56999999999994,211.77999999999992,60.78999999999999,39.620000000000005,55.239999999999995,43.95,12.2,101.83999999999997,314.6499999999999,822.7999999999998,273.6899999999998,139.23999999999998,163.79999999999993,53.360000000000014,555.7700000000001,128.64,43.56,53.93,141.95,56.05,264.41999999999996,84.98000000000002,165.82999999999996,4.35,140.89999999999998,0.0,407.21000000000004,27.94,22.979999999999997,29.79,71.35000000000001,286.83,21.509999999999998,63.19000000000001,36.38,32.42,60.620000000000005,88.03,111.00999999999999,74.71,22.439999999999998,9.52,212.82999999999996,9.879999999999999,40.35,145.57,9.61,569.6599999999999,153.77999999999994,43.79,292.7099999999999,67.87,21.05,131.41000000000003,380.3499999999999,50.080000000000005,1167.2100000000003,131.7,539.0799999999996,378.39000000000004,264.3099999999999,139.75999999999996,8.35,54.42999999999999,8.49,162.25999999999996,436.7099999999998,4.0,427.9499999999998,0.0,4.76,0.0
"2017-05-05 00:00:00",92,1931,8400.300000000001,5593.410000000001,2439.979999999999,3161.209999999999,1311.3099999999997,2491.15,2065.5100000000007,309.56999999999994,223.39999999999995,98.31000000000002,62.0,52.5,10.600000000000001,0.0,86.16000000000001,326.11999999999983,958.1799999999998,291.31999999999994,136.99,129.06999999999996,29.3,503.0500000000002,182.68999999999997,50.1,51.1,217.14,24.299999999999997,299.71,148.42,145.4,5.88,123.37000000000002,11.39,409.15000000000003,15.28,36.17,10.559999999999999,21.71,248.23999999999992,39.66,71.22,12.66,87.58000000000001,0.0,51.970000000000006,101.85,34.18,44.67999999999999,22.989999999999995,207.44999999999996,8.7,30.150000000000002,164.18999999999997,13.11,509.9299999999999,206.01000000000002,83.52999999999999,232.90999999999994,34.11,0.0,88.73,339.03000000000003,118.19000000000001,1206.0599999999995,78.42999999999999,673.7499999999997,386.75000000000006,117.52999999999997,168.78,56.01,76.52000000000001,5.26,216.27999999999994,518.7799999999999,8.899999999999999,494.80999999999995,3.7,15.069999999999999,0.0
"2017-05-06 00:00:00",84,1712,7199.130000000001,4488.33,1884.2699999999998,2290.2499999999995,1157.58,2110.17,1719.7400000000002,314.7099999999999,195.26999999999998,95.61000000000001,23.49,40.910000000000004,26.74,8.52,119.45,273.05999999999995,565.8700000000001,287.62999999999994,100.24,213.78999999999996,44.32,584.52,153.48,65.1,14.909999999999998,211.46999999999994,57.1,258.1799999999999,95.47999999999999,162.69999999999996,0.0,53.65,98.64000000000001,347.4000000000001,17.880000000000003,11.58,30.14,34.1,332.09999999999997,37.36,22.07,28.799999999999997,165.23999999999998,37.68,170.71999999999994,224.06,95.47999999999999,29.78,98.82000000000002,135.64000000000001,14.66,5.0,106.37,4.35,426.4000000000002,192.78999999999994,36.550000000000004,238.80999999999995,50.720000000000006,22.290000000000003,147.62,407.74,36.730000000000004,839.4000000000002,101.50999999999999,398.97999999999996,280.8199999999999,85.16,130.58999999999997,10.879999999999999,47.480000000000004,4.76,170.65999999999997,469.6299999999999,0.0,448.3599999999999,16.92,0.0,0.0
"2017-05-07 00:00:00",97,1947,8598.820000000003,5020.990000000001,1598.6199999999992,2244.3199999999993,1257.8200000000002,2543.0799999999995,2147.3800000000006,306.1799999999999,199.19999999999996,87.31,21.83,57.089999999999996,18.919999999999998,14.05,107.03000000000002,443.78,711.6699999999997,342.14999999999986,81.51,261.62,66.82,594.0500000000001,191.73999999999998,96.49999999999999,30.5,119.61000000000001,76.83,402.87999999999994,111.36,291.54999999999995,9.61,112.62,138.16,354.89,22.17,0.0,29.55,35.7,405.67999999999995,37.290000000000006,50.09,35.52,189.44999999999996,48.4,223.35,211.51999999999998,53.64999999999999,17.35,135.52,230.2099999999999,13.979999999999999,43.580000000000005,172.66,0.0,461.99,201.73999999999998,61.38,285.76,50.43,18.94,133.34999999999997,458.5799999999999,47.14,776.6199999999998,86.06000000000002,403.98,220.99999999999997,127.03000000000002,122.12,14.159999999999998,44.21,20.99,165.14999999999995,534.8299999999999,19.689999999999998,515.1299999999999,0.0,0.0,0.0
